    0     -1.5000000000      0.0000000000     -0.0000000000
    1      0.5000000000      1.0000000000     -0.5000000000
    2      0.5000000000      1.0000000000     -0.0000000000
    3      0.5000000000      1.0000000000      0.5000000000
